MOT;Occurence;Frequence
déterminés;3;5.0952817690818304E-5
destructrice;2;3.39685451272122E-5
rester;13;2.207955433268793E-4
rendus;3;5.0952817690818304E-5
hospitalité;3;5.0952817690818304E-5
über;4;6.79370902544244E-5
confessions;5;8.49213628180305E-5
explication;10;1.69842725636061E-4
restés;2;3.39685451272122E-5
remporter;2;3.39685451272122E-5
pierres;2;3.39685451272122E-5
organismes;6;1.0190563538163661E-4
développées;2;3.39685451272122E-5
dieu;17;2.8873263358130373E-4
prétendue;5;8.49213628180305E-5
voyais;17;2.8873263358130373E-4
david;2;3.39685451272122E-5
voyait;16;2.717483610176976E-4
querelles;3;5.0952817690818304E-5
intellectuellement;3;5.0952817690818304E-5
propriété;11;1.8682699819966712E-4
ébranle;2;3.39685451272122E-5
reichstag;8;1.358741805088488E-4
délirant;2;3.39685451272122E-5
montagnes;2;3.39685451272122E-5
donnant;5;8.49213628180305E-5
pauvres;9;1.528584530724549E-4
appartenait;2;3.39685451272122E-5
munitions;5;8.49213628180305E-5
prétendus;3;5.0952817690818304E-5
régiment;14;2.377798158904854E-4
moque;3;5.0952817690818304E-5
désigner;7;1.188899079452427E-4
pensaient;3;5.0952817690818304E-5
tendance;10;1.69842725636061E-4
gueux;2;3.39685451272122E-5
attention;27;4.585753592173647E-4
affirmé;4;6.79370902544244E-5
légaux;3;5.0952817690818304E-5
user;2;3.39685451272122E-5
participé;3;5.0952817690818304E-5
localité;4;6.79370902544244E-5
revue;4;6.79370902544244E-5
constitue;18;3.057169061449098E-4
soulager;2;3.39685451272122E-5
étend;3;5.0952817690818304E-5
assurés;2;3.39685451272122E-5
fin;61;0.0010360406263799722
étreinte;3;5.0952817690818304E-5
trembler;2;3.39685451272122E-5
concours;4;6.79370902544244E-5
appartenaient;2;3.39685451272122E-5
consommée;2;3.39685451272122E-5
assurer;40;6.79370902544244E-4
fond;36;6.114338122898196E-4
serviteurs;2;3.39685451272122E-5
aversion;5;8.49213628180305E-5
fis;11;1.8682699819966712E-4
devinrent;6;1.0190563538163661E-4
entraîneur;3;5.0952817690818304E-5
dressé;3;5.0952817690818304E-5
exciter;2;3.39685451272122E-5
créateur;16;2.717483610176976E-4
pension;2;3.39685451272122E-5
rendu;14;2.377798158904854E-4
logiquement;2;3.39685451272122E-5
rang;9;1.528584530724549E-4
indissolublement;2;3.39685451272122E-5
imitateur;2;3.39685451272122E-5
malins;3;5.0952817690818304E-5
abandonna;4;6.79370902544244E-5
prochain;2;3.39685451272122E-5
sûre;4;6.79370902544244E-5
rationnelle;2;3.39685451272122E-5
caractère;55;9.341349909983356E-4
abandonne;7;1.188899079452427E-4
paysans;2;3.39685451272122E-5
appelait;6;1.0190563538163661E-4
rende;2;3.39685451272122E-5
maigres;2;3.39685451272122E-5
an;4;6.79370902544244E-5
formes;14;2.377798158904854E-4
former;9;1.528584530724549E-4
colosse;2;3.39685451272122E-5
agricole;2;3.39685451272122E-5
prenaient;3;5.0952817690818304E-5
moyen;62;0.0010530248989435783
extraordinairement;3;5.0952817690818304E-5
intervenir;5;8.49213628180305E-5
perdu;16;2.717483610176976E-4
laissaient;3;5.0952817690818304E-5
considération;13;2.207955433268793E-4
formée;2;3.39685451272122E-5
inoculé;2;3.39685451272122E-5
oies;3;5.0952817690818304E-5
gros;6;1.0190563538163661E-4
douze;5;8.49213628180305E-5
tiers;2;3.39685451272122E-5
popularité;2;3.39685451272122E-5
fibres;3;5.0952817690818304E-5
prospérer;3;5.0952817690818304E-5
mûrir;2;3.39685451272122E-5
penser;22;3.7365399639933424E-4
contrepartie;2;3.39685451272122E-5
employeur;3;5.0952817690818304E-5
pensez;2;3.39685451272122E-5
perfidie;3;5.0952817690818304E-5
entreprend;3;5.0952817690818304E-5
notions;5;8.49213628180305E-5
exprime;4;6.79370902544244E-5
meilleurs;19;3.227011787085159E-4
genre;21;3.566697238357281E-4
cheval;6;1.0190563538163661E-4
permanence;2;3.39685451272122E-5
ça;5;8.49213628180305E-5
somme;16;2.717483610176976E-4
efforcent;2;3.39685451272122E-5
charge;12;2.0381127076327322E-4
nullement;28;4.755596317809708E-4
ci;2;3.39685451272122E-5
percé;2;3.39685451272122E-5
essentiellement;2;3.39685451272122E-5
système;12;2.0381127076327322E-4
soutient;2;3.39685451272122E-5
cm;3;5.0952817690818304E-5
restera;9;1.528584530724549E-4
vigueur;6;1.0190563538163661E-4
apprend;2;3.39685451272122E-5
librement;3;5.0952817690818304E-5
répulsion;4;6.79370902544244E-5
fusil;4;6.79370902544244E-5
humanité;73;0.0012398518971432453
franz;2;3.39685451272122E-5
soulève;2;3.39685451272122E-5
tirera;2;3.39685451272122E-5
pensée;24;4.0762254152654643E-4
serait-ce;2;3.39685451272122E-5
modestie;5;8.49213628180305E-5
salut;14;2.377798158904854E-4
font;16;2.717483610176976E-4
énorme;15;2.5476408845409153E-4
venu;8;1.358741805088488E-4
vent;7;1.188899079452427E-4
sujets;15;2.5476408845409153E-4
terre;37;6.284180848534258E-4
augmente;8;1.358741805088488E-4
attendaient;2;3.39685451272122E-5
récompense;5;8.49213628180305E-5
écrivait;2;3.39685451272122E-5
augmenta;3;5.0952817690818304E-5
dr;11;1.8682699819966712E-4
observé;3;5.0952817690818304E-5
haute-autriche;2;3.39685451272122E-5
doute;25;4.246068140901525E-4
incessantes;2;3.39685451272122E-5
familial;2;3.39685451272122E-5
maintenant;83;0.0014096946227793064
refusera;2;3.39685451272122E-5
dépravation;4;6.79370902544244E-5
rare;5;8.49213628180305E-5
quoique;6;1.0190563538163661E-4
surmonter;3;5.0952817690818304E-5
maintien;20;3.39685451272122E-4
reconnues;4;6.79370902544244E-5
meilleure;22;3.7365399639933424E-4
signifie;6;1.0190563538163661E-4
image;15;2.5476408845409153E-4
étalages;2;3.39685451272122E-5
terrorisme;2;3.39685451272122E-5
campagnes;2;3.39685451272122E-5
centrale;3;5.0952817690818304E-5
apportent;3;5.0952817690818304E-5
orgueil;3;5.0952817690818304E-5
nécessité;24;4.0762254152654643E-4
admise;3;5.0952817690818304E-5
pareil;21;3.566697238357281E-4
vigoureusement;2;3.39685451272122E-5
intérieures;8;1.358741805088488E-4
es;2;3.39685451272122E-5
démence;2;3.39685451272122E-5
ouvrage;13;2.207955433268793E-4
exige;11;1.8682699819966712E-4
silencieusement;3;5.0952817690818304E-5
pièce;2;3.39685451272122E-5
commençaient;6;1.0190563538163661E-4
obstinément;4;6.79370902544244E-5
étroites;2;3.39685451272122E-5
sincèrement;2;3.39685451272122E-5
volontiers;9;1.528584530724549E-4
tchèque;5;8.49213628180305E-5
salon;2;3.39685451272122E-5
métier;9;1.528584530724549E-4
foi;32;5.434967220353952E-4
venue;4;6.79370902544244E-5
fol;2;3.39685451272122E-5
prodigieux;5;8.49213628180305E-5
perfides;2;3.39685451272122E-5
atténuer;2;3.39685451272122E-5
pensai;2;3.39685451272122E-5
couleurs;3;5.0952817690818304E-5
tient;10;1.69842725636061E-4
lamentable;17;2.8873263358130373E-4
avisée;2;3.39685451272122E-5
finissent;3;5.0952817690818304E-5
dépourvus;3;5.0952817690818304E-5
apparente;4;6.79370902544244E-5
morceaux;2;3.39685451272122E-5
augmentation;3;5.0952817690818304E-5
contenu;11;1.8682699819966712E-4
fou;5;8.49213628180305E-5
prospérité;2;3.39685451272122E-5
confirmé;7;1.188899079452427E-4
entendons;4;6.79370902544244E-5
dites;3;5.0952817690818304E-5
civilisateur;2;3.39685451272122E-5
pères;2;3.39685451272122E-5
venus;7;1.188899079452427E-4
seules;13;2.207955433268793E-4
dépourvue;3;5.0952817690818304E-5
sanction;2;3.39685451272122E-5
vécues;2;3.39685451272122E-5
agresseur;3;5.0952817690818304E-5
autorité;38;6.454023574170318E-4
méthodes;13;2.207955433268793E-4
rats;4;6.79370902544244E-5
apparents;4;6.79370902544244E-5
brigandage;2;3.39685451272122E-5
courante;6;1.0190563538163661E-4
carte;2;3.39685451272122E-5
conservé;8;1.358741805088488E-4
présente;16;2.717483610176976E-4
dialecte;3;5.0952817690818304E-5
étoffe;3;5.0952817690818304E-5
adresse;8;1.358741805088488E-4
défaut;15;2.5476408845409153E-4
vanter;2;3.39685451272122E-5
opposant;4;6.79370902544244E-5
tourmenté;2;3.39685451272122E-5
essentiel;8;1.358741805088488E-4
pourvoit;2;3.39685451272122E-5
compagnon;2;3.39685451272122E-5
présents;2;3.39685451272122E-5
vitesse;4;6.79370902544244E-5
bienfaiteur;2;3.39685451272122E-5
complets;2;3.39685451272122E-5
impartialité;2;3.39685451272122E-5
vers;66;0.0011209619891980026
degré;8;1.358741805088488E-4
refusent;2;3.39685451272122E-5
apprendre;14;2.377798158904854E-4
divine;5;8.49213628180305E-5
éclaire;5;8.49213628180305E-5
énormément;3;5.0952817690818304E-5
enquête;2;3.39685451272122E-5
justes;4;6.79370902544244E-5
commerciale;5;8.49213628180305E-5
mobiles;2;3.39685451272122E-5
idéologie;2;3.39685451272122E-5
fous;2;3.39685451272122E-5
espérait;5;8.49213628180305E-5
néfaste;8;1.358741805088488E-4
ii;7;1.188899079452427E-4
franchement;3;5.0952817690818304E-5
écarter;2;3.39685451272122E-5
issue;7;1.188899079452427E-4
in;2;3.39685451272122E-5
intéressés;2;3.39685451272122E-5
passaient;2;3.39685451272122E-5
destructeurs;2;3.39685451272122E-5
argent;22;3.7365399639933424E-4
compagnons;2;3.39685451272122E-5
innocents;2;3.39685451272122E-5
iv;2;3.39685451272122E-5
frais;4;6.79370902544244E-5
ix;2;3.39685451272122E-5
ultérieure;4;6.79370902544244E-5
conservation;55;9.341349909983356E-4
découvert;3;5.0952817690818304E-5
vaste;5;8.49213628180305E-5
autorisé;2;3.39685451272122E-5
philosophique;12;2.0381127076327322E-4
altération;2;3.39685451272122E-5
tombai;2;3.39685451272122E-5
preuves;3;5.0952817690818304E-5
acharné;2;3.39685451272122E-5
pieds;6;1.0190563538163661E-4
roulant;4;6.79370902544244E-5
clarté;8;1.358741805088488E-4
actes;14;2.377798158904854E-4
dignes;6;1.0190563538163661E-4
accrue;2;3.39685451272122E-5
chiqué;2;3.39685451272122E-5
billets;2;3.39685451272122E-5
occurrence;2;3.39685451272122E-5
tendent;2;3.39685451272122E-5
terribles;3;5.0952817690818304E-5
recettes;2;3.39685451272122E-5
mathématiquement;2;3.39685451272122E-5
dire;67;0.0011379462617616088
prépondérante;2;3.39685451272122E-5
barbare;2;3.39685451272122E-5
robuste;2;3.39685451272122E-5
péril;3;5.0952817690818304E-5
inouïes;2;3.39685451272122E-5
périr;3;5.0952817690818304E-5
devaient;15;2.5476408845409153E-4
apôtres;7;1.188899079452427E-4
consacrer;4;6.79370902544244E-5
portant;2;3.39685451272122E-5
situé;2;3.39685451272122E-5
actuels;4;6.79370902544244E-5
marxisme;31;5.265124494717891E-4
incompréhensibles;4;6.79370902544244E-5
abaisser;2;3.39685451272122E-5
explications;2;3.39685451272122E-5
disposition;16;2.717483610176976E-4
places;5;8.49213628180305E-5
prédilection;2;3.39685451272122E-5
trompeurs;3;5.0952817690818304E-5
placer;5;8.49213628180305E-5
fortement;5;8.49213628180305E-5
complète;24;4.0762254152654643E-4
éminents;2;3.39685451272122E-5
attache;8;1.358741805088488E-4
théoriciens;3;5.0952817690818304E-5
connue;10;1.69842725636061E-4
domination;17;2.8873263358130373E-4
marxiste;17;2.8873263358130373E-4
fus;17;2.8873263358130373E-4
lu;3;5.0952817690818304E-5
portais;3;5.0952817690818304E-5
ministres;2;3.39685451272122E-5
portait;9;1.528584530724549E-4
suffisamment;7;1.188899079452427E-4
second;10;1.69842725636061E-4
cauchemar;2;3.39685451272122E-5
portée;12;2.0381127076327322E-4
appuyant;4;6.79370902544244E-5
trompait;3;5.0952817690818304E-5
connaître;39;6.623866299806379E-4
féconde;2;3.39685451272122E-5
dite;14;2.377798158904854E-4
antique;5;8.49213628180305E-5
colonies;7;1.188899079452427E-4
précédente;2;3.39685451272122E-5
tolérance;6;1.0190563538163661E-4
porter;18;3.057169061449098E-4
portés;8;1.358741805088488E-4
incertitude;4;6.79370902544244E-5
lance;4;6.79370902544244E-5
veux;8;1.358741805088488E-4
impudence;8;1.358741805088488E-4
masquer;2;3.39685451272122E-5
prouverait;2;3.39685451272122E-5
essai;2;3.39685451272122E-5
élus;7;1.188899079452427E-4
doctrinaire;2;3.39685451272122E-5
choses;41;6.963551751078502E-4
origine;19;3.227011787085159E-4
termes;4;6.79370902544244E-5
expansion;3;5.0952817690818304E-5
prêtre;4;6.79370902544244E-5
tombée;2;3.39685451272122E-5
profiter;2;3.39685451272122E-5
homme;173;0.0029382791535038553
compagnie;4;6.79370902544244E-5
plaisir;3;5.0952817690818304E-5
quotidien;12;2.0381127076327322E-4
calomnié;10;1.69842725636061E-4
génie;31;5.265124494717891E-4
permettra;3;5.0952817690818304E-5
dise;2;3.39685451272122E-5
noble;7;1.188899079452427E-4
charme;3;5.0952817690818304E-5
décrit;2;3.39685451272122E-5
veut;32;5.434967220353952E-4
malice;2;3.39685451272122E-5
permettre;10;1.69842725636061E-4
derrières;2;3.39685451272122E-5
tomber;12;2.0381127076327322E-4
lycée;2;3.39685451272122E-5
inconsciemment;5;8.49213628180305E-5
tombés;4;6.79370902544244E-5
abaissement;3;5.0952817690818304E-5
bride;3;5.0952817690818304E-5
violentes;3;5.0952817690818304E-5
code;2;3.39685451272122E-5
sitôt;13;2.207955433268793E-4
monter;4;6.79370902544244E-5
nu;2;3.39685451272122E-5
maintenir;31;5.265124494717891E-4
entraîner;10;1.69842725636061E-4
savent;8;1.358741805088488E-4
oie;3;5.0952817690818304E-5
malheureuse;6;1.0190563538163661E-4
chômage;6;1.0190563538163661E-4
vérités;10;1.69842725636061E-4
nombre;71;0.0012058833520160331
véritable;42;7.133394476714562E-4
prennent;8;1.358741805088488E-4
inversement;9;1.528584530724549E-4
illusion;6;1.0190563538163661E-4
parlementarisme;7;1.188899079452427E-4
cadavre;4;6.79370902544244E-5
œil;7;1.188899079452427E-4
considérable;3;5.0952817690818304E-5
prononcé;3;5.0952817690818304E-5
dix-;2;3.39685451272122E-5
babylone;2;3.39685451272122E-5
réserve;10;1.69842725636061E-4
chevet;2;3.39685451272122E-5
immortalité;2;3.39685451272122E-5
profond;20;3.39685451272122E-4
or;20;3.39685451272122E-4
responsable;7;1.188899079452427E-4
valeur;88;0.001494615985597337
clair;15;2.5476408845409153E-4
déterminé;5;8.49213628180305E-5
conclut;2;3.39685451272122E-5
dits;3;5.0952817690818304E-5
indésirable;2;3.39685451272122E-5
aidait;2;3.39685451272122E-5
intelligent;3;5.0952817690818304E-5
régiments;8;1.358741805088488E-4
modestes;6;1.0190563538163661E-4
uniquement;23;3.906382689629403E-4
connut;2;3.39685451272122E-5
connus;2;3.39685451272122E-5
campagne;9;1.528584530724549E-4
attentivement;2;3.39685451272122E-5
coutume;7;1.188899079452427E-4
cherchaient;2;3.39685451272122E-5
coutumes;3;5.0952817690818304E-5
nulle;3;5.0952817690818304E-5
éclat;2;3.39685451272122E-5
restent;6;1.0190563538163661E-4
rompre;2;3.39685451272122E-5
nation;163;0.0027684364278677946
pu;65;0.0011039777166343965
empara;5;8.49213628180305E-5
régénération;5;8.49213628180305E-5
église;19;3.227011787085159E-4
auguste;2;3.39685451272122E-5
détermination;3;5.0952817690818304E-5
discipline;5;8.49213628180305E-5
rapprocher;2;3.39685451272122E-5
véritables;6;1.0190563538163661E-4
insanité;2;3.39685451272122E-5
groupes;9;1.528584530724549E-4
égards;2;3.39685451272122E-5
attendra;2;3.39685451272122E-5
grouper;3;5.0952817690818304E-5
laissera;3;5.0952817690818304E-5
psychologiquement;3;5.0952817690818304E-5
proclamation;2;3.39685451272122E-5
province;4;6.79370902544244E-5
attendre;11;1.8682699819966712E-4
aryenne;4;6.79370902544244E-5
dignité;13;2.207955433268793E-4
unissant;2;3.39685451272122E-5
atteints;5;8.49213628180305E-5
inévitable;10;1.69842725636061E-4
ordonna;3;5.0952817690818304E-5
anciens;12;2.0381127076327322E-4
treize;4;6.79370902544244E-5
opposa;3;5.0952817690818304E-5
exerce;11;1.8682699819966712E-4
variété;2;3.39685451272122E-5
déprimant;2;3.39685451272122E-5
autorités;11;1.8682699819966712E-4
serbes;2;3.39685451272122E-5
énergiques;3;5.0952817690818304E-5
concepts;3;5.0952817690818304E-5
ri;2;3.39685451272122E-5
dépendra;2;3.39685451272122E-5
apparaître;10;1.69842725636061E-4
oppose;13;2.207955433268793E-4
amérique;7;1.188899079452427E-4
apparaîtra;2;3.39685451272122E-5
casques;2;3.39685451272122E-5
sanglante;4;6.79370902544244E-5
conférence;2;3.39685451272122E-5
prenait;11;1.8682699819966712E-4
là-dessus;8;1.358741805088488E-4
éloge;2;3.39685451272122E-5
infamie;4;6.79370902544244E-5
réellement;25;4.246068140901525E-4
déduire;2;3.39685451272122E-5
sacré;8;1.358741805088488E-4
assise;2;3.39685451272122E-5
aient;10;1.69842725636061E-4
répudiation;2;3.39685451272122E-5
wilhelm;2;3.39685451272122E-5
primordiale;6;1.0190563538163661E-4
sanglants;2;3.39685451272122E-5
absurde;12;2.0381127076327322E-4
mendier;2;3.39685451272122E-5
belle;8;1.358741805088488E-4
exécuter;3;5.0952817690818304E-5
attaquent;2;3.39685451272122E-5
venaient;3;5.0952817690818304E-5
lecture;4;6.79370902544244E-5
ouvrier;43;7.303237202350623E-4
promesses;3;5.0952817690818304E-5
braves;2;3.39685451272122E-5
quelqu;8;1.358741805088488E-4
insolence;4;6.79370902544244E-5
braver;2;3.39685451272122E-5
domestiqué;3;5.0952817690818304E-5
douter;15;2.5476408845409153E-4
essentielle;8;1.358741805088488E-4
vainqueur;8;1.358741805088488E-4
su;12;2.0381127076327322E-4
décision;44;7.473079927986685E-4
rares;9;1.528584530724549E-4
celle-ci;26;4.415910866537586E-4
civilisatrices;3;5.0952817690818304E-5
unilatérale;2;3.39685451272122E-5
cents;8;1.358741805088488E-4
entrepris;7;1.188899079452427E-4
atteinte;4;6.79370902544244E-5
représentant;5;8.49213628180305E-5
non-sens;7;1.188899079452427E-4
doutes;5;8.49213628180305E-5
désastreuse;2;3.39685451272122E-5
analogues;3;5.0952817690818304E-5
te;3;5.0952817690818304E-5
inscrire;2;3.39685451272122E-5
campagnol;2;3.39685451272122E-5
peuplement;4;6.79370902544244E-5
pacifistes;6;1.0190563538163661E-4
viendra;3;5.0952817690818304E-5
remplies;2;3.39685451272122E-5
conséquent;2;3.39685451272122E-5
mercenaires;2;3.39685451272122E-5
spirituel;6;1.0190563538163661E-4
excitait;3;5.0952817690818304E-5
aide;14;2.377798158904854E-4
ordre;54;9.171507184347294E-4
laissent;5;8.49213628180305E-5
fonctionnaires;21;3.566697238357281E-4
générations;12;2.0381127076327322E-4
sentimentalité;2;3.39685451272122E-5
frappés;2;3.39685451272122E-5
frapper;7;1.188899079452427E-4
feraient;2;3.39685451272122E-5
répondant;2;3.39685451272122E-5
revanche;3;5.0952817690818304E-5
mentalité;12;2.0381127076327322E-4
plein;14;2.377798158904854E-4
paysan;3;5.0952817690818304E-5
tableaux;2;3.39685451272122E-5
trous;3;5.0952817690818304E-5
éduquer;2;3.39685451272122E-5
embusqués;2;3.39685451272122E-5
noir;3;5.0952817690818304E-5
sincérité;4;6.79370902544244E-5
détails;9;1.528584530724549E-4
serbie;3;5.0952817690818304E-5
adolf;5;8.49213628180305E-5
matières;3;5.0952817690818304E-5
naissance;13;2.207955433268793E-4
obscurs;2;3.39685451272122E-5
révoltes;2;3.39685451272122E-5
devront;2;3.39685451272122E-5
épidémie;4;6.79370902544244E-5
facultés;17;2.8873263358130373E-4
rouges;6;1.0190563538163661E-4
révolter;2;3.39685451272122E-5
judicieusement;3;5.0952817690818304E-5
va;23;3.906382689629403E-4
observateur;2;3.39685451272122E-5
nazis;2;3.39685451272122E-5
grossièreté;3;5.0952817690818304E-5
suppose;3;5.0952817690818304E-5
visiteurs;3;5.0952817690818304E-5
vi;2;3.39685451272122E-5
altesse;3;5.0952817690818304E-5
soient;19;3.227011787085159E-4
arraché;5;8.49213628180305E-5
organise;3;5.0952817690818304E-5
région;5;8.49213628180305E-5
fausses;5;8.49213628180305E-5
morceau;2;3.39685451272122E-5
sein;5;8.49213628180305E-5
impassible;2;3.39685451272122E-5
chef-d;2;3.39685451272122E-5
floraison;2;3.39685451272122E-5
changer;15;2.5476408845409153E-4
auditeurs;6;1.0190563538163661E-4
disposés;2;3.39685451272122E-5
pure;11;1.8682699819966712E-4
suivais;2;3.39685451272122E-5
suivait;2;3.39685451272122E-5
heil;2;3.39685451272122E-5
confondre;4;6.79370902544244E-5
démesurées;2;3.39685451272122E-5
infâmes;2;3.39685451272122E-5
proie;5;8.49213628180305E-5
créations;4;6.79370902544244E-5
prenant;4;6.79370902544244E-5
liés;2;3.39685451272122E-5
