MOT;Occurence;Frequence
inébranlable;9;1.0064749890965209E-4
infanterie;2;2.2366110868811577E-5
intelligence;32;3.5785777390098523E-4
envoyé;9;1.0064749890965209E-4
brisera;2;2.2366110868811577E-5
chinois;10;1.1183055434405789E-4
million;3;3.3549166303217366E-5
arrogance;3;3.3549166303217366E-5
considérer;19;2.1247805325370998E-4
considérés;3;3.3549166303217366E-5
surtout;121;0.0013531497075631004
abandonner;4;4.4732221737623154E-5
formant;2;2.2366110868811577E-5
communiqué;2;2.2366110868811577E-5
abandonnés;3;3.3549166303217366E-5
saleté;3;3.3549166303217366E-5
champion;2;2.2366110868811577E-5
ricanements;2;2.2366110868811577E-5
rénovation;2;2.2366110868811577E-5
circuit;2;2.2366110868811577E-5
conduit;26;2.907594412945505E-4
larges;3;3.3549166303217366E-5
instant;23;2.5721027499133316E-4
créateurs;2;2.2366110868811577E-5
muni;3;3.3549166303217366E-5
choisîmes;2;2.2366110868811577E-5
lait;3;3.3549166303217366E-5
débarquaient;2;2.2366110868811577E-5
entité;8;8.946444347524631E-5
systématiquement;7;7.828138804084051E-5
sûrement;11;1.2301360977846367E-4
entente;5;5.591527717202894E-5
délicatement;3;3.3549166303217366E-5
affectés;4;4.4732221737623154E-5
affecter;3;3.3549166303217366E-5
superficielle;2;2.2366110868811577E-5
gisaient;10;1.1183055434405789E-4
prononcer;9;1.0064749890965209E-4
choisissant;2;2.2366110868811577E-5
gâchis;2;2.2366110868811577E-5
conséquence;40;4.4732221737623154E-4
écailleux;5;5.591527717202894E-5
fenêtre;10;1.1183055434405789E-4
fantaisies;4;4.4732221737623154E-5
arraisonnée;2;2.2366110868811577E-5
caserne;2;2.2366110868811577E-5
touchant;4;4.4732221737623154E-5
discerner;7;7.828138804084051E-5
avenir;72;8.051799912772167E-4
abominations;4;4.4732221737623154E-5
franchise;3;3.3549166303217366E-5
naguère;3;3.3549166303217366E-5
produisit;6;6.709833260643473E-5
rêvait;2;2.2366110868811577E-5
systématique;3;3.3549166303217366E-5
arcanes;2;2.2366110868811577E-5
dortet;3;3.3549166303217366E-5
detresse;14;1.5656277608168103E-4
social-démocratique;2;2.2366110868811577E-5
polarisateurs;2;2.2366110868811577E-5
enquêtes;2;2.2366110868811577E-5
voit;21;2.3484416412252157E-4
vois;3;3.3549166303217366E-5
nationaux;21;2.3484416412252157E-4
voir;78;8.722783238836514E-4
mensongère;3;3.3549166303217366E-5
formait;8;8.946444347524631E-5
murmuraient;2;2.2366110868811577E-5
lafitte;3;3.3549166303217366E-5
voix;47;5.256036054170721E-4
voie;41;4.585052728106373E-4
manuels;6;6.709833260643473E-5
armé;28;3.1312555216336205E-4
historiens;4;4.4732221737623154E-5
authentique;3;3.3549166303217366E-5
inférieure;10;1.1183055434405789E-4
munich;32;3.5785777390098523E-4
objet;42;4.6968832824504313E-4
affectée;3;3.3549166303217366E-5
polypeuse;2;2.2366110868811577E-5
suivi;2;2.2366110868811577E-5
cartes;2;2.2366110868811577E-5
incomprise;2;2.2366110868811577E-5
littéraire;7;7.828138804084051E-5
déroulé;2;2.2366110868811577E-5
remarquable;5;5.591527717202894E-5
sociaux;7;7.828138804084051E-5
fonctionnaire;21;2.3484416412252157E-4
éclata;4;4.4732221737623154E-5
ordres;7;7.828138804084051E-5
dominait;2;2.2366110868811577E-5
éther;3;3.3549166303217366E-5
agissent;4;4.4732221737623154E-5
hongrois;2;2.2366110868811577E-5
milliers;28;3.1312555216336205E-4
unité;13;1.4537972064727526E-4
nuance;2;2.2366110868811577E-5
vole;5;5.591527717202894E-5
combat;121;0.0013531497075631004
prétention;5;5.591527717202894E-5
empêche;7;7.828138804084051E-5
couchés;17;1.901119423848984E-4
intérieurement;8;8.946444347524631E-5
primitives;2;2.2366110868811577E-5
remplacé;3;3.3549166303217366E-5
considérées;2;2.2366110868811577E-5
catastrophe;16;1.7892888695049262E-4
inférieurs;8;8.946444347524631E-5
murs;13;1.4537972064727526E-4
confrérie;2;2.2366110868811577E-5
masse;114;0.00127486831952226
grouillant;3;3.3549166303217366E-5
perpétuelle;5;5.591527717202894E-5
sacrifices;26;2.907594412945505E-4
fièvre;21;2.3484416412252157E-4
réveillée;2;2.2366110868811577E-5
réveillant;2;2.2366110868811577E-5
ravit;2;2.2366110868811577E-5
pleuvoir;2;2.2366110868811577E-5
perçurent;2;2.2366110868811577E-5
consécutive;3;3.3549166303217366E-5
assimilation;3;3.3549166303217366E-5
hochaient;2;2.2366110868811577E-5
ressentait;5;5.591527717202894E-5
jadis;31;3.4667471846657946E-4
changement;18;2.0129499781930418E-4
réveiller;3;3.3549166303217366E-5
écarté;2;2.2366110868811577E-5
démenait;2;2.2366110868811577E-5
immortels;15;1.6774583151608682E-4
demi-mesures;8;8.946444347524631E-5
voulut;3;3.3549166303217366E-5
ampleur;6;6.709833260643473E-5
favorables;7;7.828138804084051E-5
multipliaient;2;2.2366110868811577E-5
poids;7;7.828138804084051E-5
dépêche;5;5.591527717202894E-5
vont;5;5.591527717202894E-5
laps;3;3.3549166303217366E-5
discussion;5;5.591527717202894E-5
effacera;2;2.2366110868811577E-5
iiie;3;3.3549166303217366E-5
connaît;17;1.901119423848984E-4
matérielles;3;3.3549166303217366E-5
matelots;16;1.7892888695049262E-4
avançait;3;3.3549166303217366E-5
ricanant;2;2.2366110868811577E-5
développe;4;4.4732221737623154E-5
chaos;14;1.5656277608168103E-4
fût-elle;4;4.4732221737623154E-5
devraient;5;5.591527717202894E-5
saines;4;4.4732221737623154E-5
disparu;22;2.4602721955692733E-4
rêvant;6;6.709833260643473E-5
renferme;3;3.3549166303217366E-5
crainte;22;2.4602721955692733E-4
déserts;6;6.709833260643473E-5
capables;10;1.1183055434405789E-4
onirique;16;1.7892888695049262E-4
financières;4;4.4732221737623154E-5
germé;3;3.3549166303217366E-5
différence;19;2.1247805325370998E-4
déserte;4;4.4732221737623154E-5
buts;29;3.243086075977679E-4
populations;6;6.709833260643473E-5
développa;5;5.591527717202894E-5
demi-tour;8;8.946444347524631E-5
droite;7;7.828138804084051E-5
tempêtes;5;5.591527717202894E-5
réside;10;1.1183055434405789E-4
limite;16;1.7892888695049262E-4
accident;7;7.828138804084051E-5
subtilement;2;2.2366110868811577E-5
soulever;5;5.591527717202894E-5
serrure;2;2.2366110868811577E-5
imaginaire;3;3.3549166303217366E-5
défense;31;3.4667471846657946E-4
vivement;8;8.946444347524631E-5
résidu;2;2.2366110868811577E-5
triplice;6;6.709833260643473E-5
arts;5;5.591527717202894E-5
ressemblance;4;4.4732221737623154E-5
marchait;5;5.591527717202894E-5
millier;3;3.3549166303217366E-5
bâtie;7;7.828138804084051E-5
vitales;4;4.4732221737623154E-5
déplaisante;2;2.2366110868811577E-5
hélas;6;6.709833260643473E-5
bâtir;4;4.4732221737623154E-5
judicieux;2;2.2366110868811577E-5
religion;48;5.367866608514778E-4
naturellement;21;2.3484416412252157E-4
persistai;2;2.2366110868811577E-5
droits;26;2.907594412945505E-4
honorablement;2;2.2366110868811577E-5
poussant;5;5.591527717202894E-5
gênait;2;2.2366110868811577E-5
pangermanistes;4;4.4732221737623154E-5
testamentaires;5;5.591527717202894E-5
attend;18;2.0129499781930418E-4
supérieur;20;2.2366110868811577E-4
délirante;6;6.709833260643473E-5
curieusement;7;7.828138804084051E-5
imaginables;2;2.2366110868811577E-5
formaient;8;8.946444347524631E-5
civilisés;2;2.2366110868811577E-5
touchait;4;4.4732221737623154E-5
apprécie;2;2.2366110868811577E-5
contractantes;2;2.2366110868811577E-5
reposer;5;5.591527717202894E-5
haï;2;2.2366110868811577E-5
guidés;5;5.591527717202894E-5
produisent;2;2.2366110868811577E-5
guider;3;3.3549166303217366E-5
foule;12;1.3419666521286946E-4
enseignements;10;1.1183055434405789E-4
accumulées;2;2.2366110868811577E-5
incurie;2;2.2366110868811577E-5
passages;8;8.946444347524631E-5
immense;20;2.2366110868811577E-4
champ;10;1.1183055434405789E-4
chambres;3;3.3549166303217366E-5
mondaine;2;2.2366110868811577E-5
crois;28;3.1312555216336205E-4
croit;17;1.901119423848984E-4
industrie;13;1.4537972064727526E-4
fondations;3;3.3549166303217366E-5
hansen;2;2.2366110868811577E-5
croix;2;2.2366110868811577E-5
bien-fondé…;2;2.2366110868811577E-5
infériorité;2;2.2366110868811577E-5
préserver;11;1.2301360977846367E-4
préservés;3;3.3549166303217366E-5
dérouté;5;5.591527717202894E-5
abondance;8;8.946444347524631E-5
parias;5;5.591527717202894E-5
ayons;2;2.2366110868811577E-5
développement;41;4.585052728106373E-4
dégénérescence;4;4.4732221737623154E-5
sionistes;2;2.2366110868811577E-5
nourrir;5;5.591527717202894E-5
chant;4;4.4732221737623154E-5
retenir;5;5.591527717202894E-5
éclatement;2;2.2366110868811577E-5
nourrit;2;2.2366110868811577E-5
commune;25;2.795763858601447E-4
plupart;50;5.591527717202894E-4
physique;9;1.0064749890965209E-4
nationaux-socialistes;2;2.2366110868811577E-5
impossible;35;3.914069402042026E-4
communs;4;4.4732221737623154E-5
possédaient;6;6.709833260643473E-5
effort;17;1.901119423848984E-4
brute;2;2.2366110868811577E-5
tint;2;2.2366110868811577E-5
rédiger;2;2.2366110868811577E-5
vides;5;5.591527717202894E-5
rédigés;3;3.3549166303217366E-5
mondains;3;3.3549166303217366E-5
précédemment;4;4.4732221737623154E-5
menée;11;1.2301360977846367E-4
désespérant;2;2.2366110868811577E-5
spécialement;3;3.3549166303217366E-5
eussent;8;8.946444347524631E-5
vote;9;1.0064749890965209E-4
poussait;5;5.591527717202894E-5
amèrement;3;3.3549166303217366E-5
assurant;3;3.3549166303217366E-5
autel;2;2.2366110868811577E-5
soucieux;5;5.591527717202894E-5
possédait;11;1.2301360977846367E-4
rituels;12;1.3419666521286946E-4
dominateurs;2;2.2366110868811577E-5
travailler;17;1.901119423848984E-4
lecteur;5;5.591527717202894E-5
civilisée;2;2.2366110868811577E-5
marchand;7;7.828138804084051E-5
honoraire;4;4.4732221737623154E-5
consistera;2;2.2366110868811577E-5
électoral;3;3.3549166303217366E-5
persister;2;2.2366110868811577E-5
ferait;10;1.1183055434405789E-4
organique;4;4.4732221737623154E-5
gouvernements;6;6.709833260643473E-5
numéros;4;4.4732221737623154E-5
secours;10;1.1183055434405789E-4
infaillible;2;2.2366110868811577E-5
indifférente;3;3.3549166303217366E-5
indifférents;2;2.2366110868811577E-5
suivirent;6;6.709833260643473E-5
petites;13;1.4537972064727526E-4
slaves;11;1.2301360977846367E-4
chuchotaient;2;2.2366110868811577E-5
visite;28;3.1312555216336205E-4
originaires;4;4.4732221737623154E-5
impitoyablement;6;6.709833260643473E-5
suprême;14;1.5656277608168103E-4
vœux;2;2.2366110868811577E-5
mener;26;2.907594412945505E-4
marqué;10;1.1183055434405789E-4
empreinte;11;1.2301360977846367E-4
antipathique;2;2.2366110868811577E-5
surestimer;2;2.2366110868811577E-5
inexpérimentés;2;2.2366110868811577E-5
terrifié;7;7.828138804084051E-5
raisonnable;10;1.1183055434405789E-4
européens;5;5.591527717202894E-5
voué;5;5.591527717202894E-5
épargne;3;3.3549166303217366E-5
mérite;17;1.901119423848984E-4
associait;2;2.2366110868811577E-5
développer;9;1.0064749890965209E-4
vertigineuse;6;6.709833260643473E-5
appuyer;5;5.591527717202894E-5
juillet;10;1.1183055434405789E-4
savait-on;5;5.591527717202894E-5
colonnes;12;1.3419666521286946E-4
tire;9;1.0064749890965209E-4
prépondérance;6;6.709833260643473E-5
quelques-uns;9;1.0064749890965209E-4
rejetant;2;2.2366110868811577E-5
percevoir;6;6.709833260643473E-5
chair;9;1.0064749890965209E-4
indemne;2;2.2366110868811577E-5
culturelle;11;1.2301360977846367E-4
opposera;2;2.2366110868811577E-5
vénéneuse;2;2.2366110868811577E-5
canaques;4;4.4732221737623154E-5
gardés;2;2.2366110868811577E-5
chat;3;3.3549166303217366E-5
garder;18;2.0129499781930418E-4
centaines;20;2.2366110868811577E-4
nationale;65;7.268986032363762E-4
maintenue;2;2.2366110868811577E-5
subordonné;2;2.2366110868811577E-5
confirmer;5;5.591527717202894E-5
développée;6;6.709833260643473E-5
germes;4;4.4732221737623154E-5
fourbe;3;3.3549166303217366E-5
bruit;10;1.1183055434405789E-4
nouveaux;27;3.019424967289563E-4
ignorantes;2;2.2366110868811577E-5
consciente;2;2.2366110868811577E-5
conscients;5;5.591527717202894E-5
béat;2;2.2366110868811577E-5
saurais;3;3.3549166303217366E-5
saurait;24;2.683933304257389E-4
suspendre;2;2.2366110868811577E-5
volant;2;2.2366110868811577E-5
nous-mêmes;3;3.3549166303217366E-5
électronique;3;3.3549166303217366E-5
exclusivement;21;2.3484416412252157E-4
romains;3;3.3549166303217366E-5
vigilant;26;2.907594412945505E-4
heureux;12;1.3419666521286946E-4
fouet;4;4.4732221737623154E-5
néfastes;6;6.709833260643473E-5
camps;11;1.2301360977846367E-4
horreur;36;4.0258999563860836E-4
refluer;2;2.2366110868811577E-5
traitement;4;4.4732221737623154E-5
viendrait;3;3.3549166303217366E-5
cigogne;2;2.2366110868811577E-5
colons;2;2.2366110868811577E-5
allusion;12;1.3419666521286946E-4
point;241;0.002695116359691795
début;43;4.808713836794489E-4
attribué;7;7.828138804084051E-5
durer;5;5.591527717202894E-5
dures;3;3.3549166303217366E-5
durée;19;2.1247805325370998E-4
poing;6;6.709833260643473E-5
fongosité;3;3.3549166303217366E-5
affirmaient-ils;2;2.2366110868811577E-5
afrique;4;4.4732221737623154E-5
fugitive;4;4.4732221737623154E-5
chef;62;6.933494369331589E-4
alternative;2;2.2366110868811577E-5
amères;3;3.3549166303217366E-5
acquiert;2;2.2366110868811577E-5
opposent;3;3.3549166303217366E-5
audace;9;1.0064749890965209E-4
impériale;4;4.4732221737623154E-5
colomb;2;2.2366110868811577E-5
adoraient;5;5.591527717202894E-5
cher;9;1.0064749890965209E-4
nommait;4;4.4732221737623154E-5
suscitaient;2;2.2366110868811577E-5
grossier;12;1.3419666521286946E-4
entretenus;2;2.2366110868811577E-5
égale;11;1.2301360977846367E-4
passons;2;2.2366110868811577E-5
hideux;7;7.828138804084051E-5
communistes;2;2.2366110868811577E-5
alphabet;3;3.3549166303217366E-5
chaussée;2;2.2366110868811577E-5
hommes;342;0.0038246049585667794
oniriques;2;2.2366110868811577E-5
barre;5;5.591527717202894E-5
importait;3;3.3549166303217366E-5
porteront;2;2.2366110868811577E-5
aptes;3;3.3549166303217366E-5
kampf;14;1.5656277608168103E-4
oiseaux;4;4.4732221737623154E-5
préparatifs;6;6.709833260643473E-5
coûté;2;2.2366110868811577E-5
corporelle;4;4.4732221737623154E-5
nœuds;3;3.3549166303217366E-5
bataille;21;2.3484416412252157E-4
contient;3;3.3549166303217366E-5
accroissement;18;2.0129499781930418E-4
active;9;1.0064749890965209E-4
court;7;7.828138804084051E-5
cours;119;0.001330783596694289
corrompus;2;2.2366110868811577E-5
gardent;2;2.2366110868811577E-5
corporelles;2;2.2366110868811577E-5
opportunité;6;6.709833260643473E-5
regarder;10;1.1183055434405789E-4
calme;16;1.7892888695049262E-4
sionisme;2;2.2366110868811577E-5
susceptibles;5;5.591527717202894E-5
atteint;34;3.802238847697968E-4
profanes;8;8.946444347524631E-5
membraneuses;5;5.591527717202894E-5
étudiants;3;3.3549166303217366E-5
criminels;10;1.1183055434405789E-4
marée;4;4.4732221737623154E-5
lettres;34;3.802238847697968E-4
empressa;2;2.2366110868811577E-5
tonnerre;3;3.3549166303217366E-5
gourdin;2;2.2366110868811577E-5
cités;21;2.3484416412252157E-4
décrivaient;7;7.828138804084051E-5
bolcheviste;2;2.2366110868811577E-5
écrivains;3;3.3549166303217366E-5
léthargie;2;2.2366110868811577E-5
stupide;8;8.946444347524631E-5
vanité;2;2.2366110868811577E-5
antérieures;6;6.709833260643473E-5
déverser;2;2.2366110868811577E-5
survenues;2;2.2366110868811577E-5
définies;2;2.2366110868811577E-5
rêveries;4;4.4732221737623154E-5
waterman;5;5.591527717202894E-5
passions;4;4.4732221737623154E-5
adversaires;21;2.3484416412252157E-4
thayer;5;5.591527717202894E-5
naissent;2;2.2366110868811577E-5
bouillonnement;6;6.709833260643473E-5
questions;81;9.058274901868689E-4
achetai;2;2.2366110868811577E-5
oxenstiern;2;2.2366110868811577E-5
promise;2;2.2366110868811577E-5
mein;14;1.5656277608168103E-4
populaires;17;1.901119423848984E-4
secousse;2;2.2366110868811577E-5
ignorer;7;7.828138804084051E-5
fallait;51;5.703358271546952E-4
désintéressés;2;2.2366110868811577E-5
désintéresser;2;2.2366110868811577E-5
tribus;5;5.591527717202894E-5
certaines;47;5.256036054170721E-4
tribut;3;3.3549166303217366E-5
concave;3;3.3549166303217366E-5
autrement;30;3.3549166303217364E-4
étapes;2;2.2366110868811577E-5
probité;4;4.4732221737623154E-5
vision;17;1.901119423848984E-4
arrivèrent;6;6.709833260643473E-5
sérieusement;16;1.7892888695049262E-4
symbolique;3;3.3549166303217366E-5
apprit;10;1.1183055434405789E-4
sentais;6;6.709833260643473E-5
sentait;7;7.828138804084051E-5
appris;52;5.81518882589101E-4
cédant;3;3.3549166303217366E-5
envahit;2;2.2366110868811577E-5
puissante;15;1.6774583151608682E-4
évocation;2;2.2366110868811577E-5
univers;43;4.808713836794489E-4
encrier;2;2.2366110868811577E-5
rarement;16;1.7892888695049262E-4
demeurais;3;3.3549166303217366E-5
demeurait;8;8.946444347524631E-5
partisans;30;3.3549166303217364E-4
renfermer;3;3.3549166303217366E-5
santé;18;2.0129499781930418E-4
équilibre;7;7.828138804084051E-5
parviennent;3;3.3549166303217366E-5
exposés;3;3.3549166303217366E-5
choc;3;3.3549166303217366E-5
exposer;8;8.946444347524631E-5
exposée;2;2.2366110868811577E-5
blanc;8;8.946444347524631E-5
décadents;8;8.946444347524631E-5
militaires;6;6.709833260643473E-5
asie;2;2.2366110868811577E-5
grève;15;1.6774583151608682E-4
coups;17;1.901119423848984E-4
tangible;6;6.709833260643473E-5
fournie;3;3.3549166303217366E-5
triste;17;1.901119423848984E-4
régression;2;2.2366110868811577E-5
fournit;7;7.828138804084051E-5
fournir;11;1.2301360977846367E-4
hui;104;0.001163037765178202
président;10;1.1183055434405789E-4
découverte;19;2.1247805325370998E-4
ouverte;7;7.828138804084051E-5
sombrer;3;3.3549166303217366E-5
occupons;5;5.591527717202894E-5
sombres;12;1.3419666521286946E-4
approcher;3;3.3549166303217366E-5
vivais;3;3.3549166303217366E-5
vivait;8;8.946444347524631E-5
mirage;2;2.2366110868811577E-5
déchaînés;3;3.3549166303217366E-5
decouverts;2;2.2366110868811577E-5
religions;4;4.4732221737623154E-5
action;58;6.486172151955357E-4
soupçonner;5;5.591527717202894E-5
exprimer;9;1.0064749890965209E-4
mêlé;2;2.2366110868811577E-5
espace;13;1.4537972064727526E-4
prédominance;2;2.2366110868811577E-5
magnifique;10;1.1183055434405789E-4
cherchent;7;7.828138804084051E-5
limitant;2;2.2366110868811577E-5
411fumées;2;2.2366110868811577E-5
conformément;5;5.591527717202894E-5
surcroît;5;5.591527717202894E-5
marin;20;2.2366110868811577E-4
enfermé;3;3.3549166303217366E-5
repos;18;2.0129499781930418E-4
localités;6;6.709833260643473E-5
disparaît;4;4.4732221737623154E-5
impression;31;3.4667471846657946E-4
quarante-huit;5;5.591527717202894E-5
bienfaits;3;3.3549166303217366E-5
humiliantes;2;2.2366110868811577E-5
occultes;7;7.828138804084051E-5
inouïe;5;5.591527717202894E-5
ingénieur;4;4.4732221737623154E-5
fosse;5;5.591527717202894E-5
période;29;3.243086075977679E-4
invocations;4;4.4732221737623154E-5
sensibilité;5;5.591527717202894E-5
orgie;12;1.3419666521286946E-4
aperçu;6;6.709833260643473E-5
fautes;9;1.0064749890965209E-4
électeurs;2;2.2366110868811577E-5
travail;88;9.841088782277093E-4
célèbre;5;5.591527717202894E-5
altérer;2;2.2366110868811577E-5
inouïs;3;3.3549166303217366E-5
dominer;5;5.591527717202894E-5
dominés;3;3.3549166303217366E-5
coupures;37;4.137730510730142E-4
advint;2;2.2366110868811577E-5
effondré;4;4.4732221737623154E-5
coulé;5;5.591527717202894E-5
foncière;2;2.2366110868811577E-5
marks;2;2.2366110868811577E-5
menu;2;2.2366110868811577E-5
équipement;3;3.3549166303217366E-5
prétendit;3;3.3549166303217366E-5
cruelle;5;5.591527717202894E-5
mena;3;3.3549166303217366E-5
tardifs;3;3.3549166303217366E-5
mourir;18;2.0129499781930418E-4
